ticker,exchange,assetType,priceCurrency,startDate,endDate
SDIV,NYSE ARCA,ETF,USD,2011-06-09,2020-09-22
SDIVX,NMFQS,Mutual Fund,USD,2012-08-03,2020-09-22
SDIWX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDJAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDJCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDJIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDJYX,NMFQS,Mutual Fund,USD,2018-12-28,2020-09-22
SDJYX,NMFQS,Mutual Fund,USD,,
SDK,NYSE ARCA,ETF,USD,2007-02-26,2015-01-16
SDLAX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SDLI,NASDAQ,Stock,USD,,
SDLJ,PINK,Stock,USD,2008-02-06,2018-01-26
SDLLF,OTCMKTS,Stock,USD,2002-01-02,2020-09-22
SDLP,NYSE,Stock,USD,2012-10-19,2019-09-05
SDLPF,OTCQB,Stock,USD,2019-07-01,2020-09-22
SDMAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SDMCX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SDMGX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-22
SDMHF,PINK,Stock,USD,2009-02-06,2020-09-22
SDMQX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SDMZX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SDNA,,Stock,USD,,
SDNI,PINK,Stock,USD,2017-11-03,2020-09-22
SDNSF,PINK,Stock,USD,,
SDNVY,OTCMKTS,Stock,USD,2003-07-01,2020-09-22
SDNWY,OTCBB,Stock,USD,2012-08-09,2017-09-18
SDNYX,NMFQS,Mutual Fund,USD,1995-01-03,2017-03-30
SDOC,PINK,Stock,USD,,
SDOCQ,NYSE,Stock,USD,2007-11-06,2016-10-12
SDOG,NYSE ARCA,ETF,USD,2012-07-16,2020-09-22
SDOI,OTCMKTS,Stock,USD,1993-10-20,2017-08-28
SDOIA,OTCBB,Stock,USD,2017-09-22,2018-04-24
SDOIB,PINK,Stock,USD,2017-08-04,2020-07-15
SDON,PINK,Stock,USD,2004-04-07,2020-09-22
SDOW,NYSE ARCA,ETF,USD,2010-02-11,2020-09-22
SDP,NYSE ARCA,ETF,USD,2007-03-14,2020-09-22
SDP1,,Stock,USD,,
SDPAX,NMFQS,Mutual Fund,USD,2014-01-02,2018-11-13
SDPI,NYSE MKT,Stock,USD,2014-05-23,2020-09-22
SDPIX,NMFQS,Mutual Fund,USD,2014-01-02,2018-11-13
SDPNF,OTCGREY,Stock,USD,2019-08-22,2020-09-22
SDPSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDRAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SDRC,PINK,Stock,USD,2017-09-22,2020-09-22
SDRCX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SDRDW,PINK,Stock,USD,2016-10-07,2020-09-22
SDRG,OTCMKTS,Stock,USD,2016-01-04,2019-06-11
SDRIX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SDRL,NYSE,Stock,USD,2005-12-28,2020-06-19
SDRL1,NYSE,Stock,USD,,
SDRLF,OTCQX,Stock,USD,2020-06-22,2020-09-22
SDRMU,NYSE,Stock,USD,2012-04-18,2020-09-22
SDRV,,Stock,USD,,
SDRWW,PINK,Stock,USD,2016-10-07,2020-09-22
SDRYF,OTCGREY,Stock,USD,2008-10-29,2019-05-24
SDRYX,NMFQS,Mutual Fund,USD,2018-12-28,2020-09-22
SDRYX,NMFQS,Mutual Fund,USD,,
SDS,NYSE ARCA,ETF,USD,2006-07-13,2020-09-22
SDS1,NYSE,Stock,USD,,
SDSAX,NMFQS,Mutual Fund,USD,1993-01-04,2020-09-22
SDSCX,NMFQS,Mutual Fund,USD,1991-01-31,2020-09-22
SDSDF,OTCMKTS,Stock,USD,2017-10-13,2019-11-04
SDSDX,NMFQS,Mutual Fund,USD,,
SDSIX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SDSNQ,PINK,Stock,USD,2016-07-18,2017-12-29
SDSS,PINK,Stock,USD,2017-10-04,2020-09-22
SDSYA,OTCMKTS,Stock,USD,2018-08-31,2020-09-22
SDSYX,NMFQS,Mutual Fund,USD,1996-01-02,2020-09-22
SDTC,PINK,Stock,USD,2017-12-21,2020-09-22
SDTHQ,NASDAQ,Stock,USD,2011-06-10,2012-10-17
SDTTU,PINK,Stock,USD,2011-04-07,2020-09-22
SDUAX,NMFQS,Mutual Fund,USD,2004-01-02,2019-08-02
SDUBX,NMFQS,Mutual Fund,USD,2003-02-28,2016-07-22
SDUCX,NMFQS,Mutual Fund,USD,2004-01-02,2019-08-02
SDURF,OTCGREY,Stock,USD,2003-12-22,2020-09-22
SDURX,NMFQS,Mutual Fund,USD,2016-01-04,2019-08-02
SDUSX,NMFQS,Mutual Fund,USD,2006-01-03,2019-08-02
SDUTX,NMFQS,Mutual Fund,USD,,
SDVAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDVCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDVDX,NMFQS,Mutual Fund,USD,,
SDVGX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SDVI,PINK,Stock,USD,2017-09-22,2020-09-22
SDVIX,NMFQS,Mutual Fund,USD,1993-06-30,2015-10-29
SDVKF,PINK,Stock,USD,2007-07-27,2020-09-22
SDVKY,PINK,Stock,USD,2007-07-13,2020-09-22
SDVLF,OTCMKTS,Stock,USD,,
SDVRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDVSX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
SDVWX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDVY,NASDAQ,ETF,USD,2017-11-03,2020-09-22
SDW,,Stock,USD,,
SDWHF,PINK,Stock,USD,2003-07-18,2020-09-22
SDWL,PINK,Stock,USD,2019-11-12,2020-09-22
SDXAY,PINK,Stock,USD,2007-07-16,2020-09-22
SDXC,NASDAQ,Stock,USD,,
SDXEF,PINK,Stock,USD,2019-09-06,2020-09-22
SDXOF,PINK,Stock,USD,2007-07-20,2020-09-22
SDY,NYSE ARCA,ETF,USD,2005-11-15,2020-09-22
SDYAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDYL,NYSE ARCA,ETF,USD,2012-05-23,2020-09-22
SDYTX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SDYYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SE,NYSE,Stock,USD,2017-10-20,2020-09-22
SE,NYSE,Stock,USD,2007-01-03,2017-07-10
SE1,,Stock,USD,,
SE2,,Stock,USD,,
SEA,NYSE ARCA,ETF,USD,2010-06-11,2020-09-08
SEA1,NYSE,Stock,USD,,
SEA2,,Stock,USD,,
SEAAX,NMFQS,Mutual Fund,USD,2017-12-15,2020-09-22
SEABX,NMFQS,Mutual Fund,USD,2017-12-15,2020-09-22
SEAC,NASDAQ,Stock,USD,1996-11-06,2020-09-22
SEACX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-22
SEADF,OTCBB,Stock,USD,2016-02-23,2018-10-12
SEAHU,NYSE,Stock,USD,,
SEAIX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SEAKX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-22
SEAOF,OTCMKTS,Stock,USD,2017-09-25,2020-09-22
SEAS,NYSE,Stock,USD,2013-04-19,2020-09-22
SEATX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
SEAV,PINK,Stock,USD,,
SEB,NYSE,Stock,USD,1980-03-17,2020-09-22
SEBC,PINK,Stock,USD,1997-03-26,2020-09-22
SEBFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SEBIX,NMFQS,Mutual Fund,USD,2003-01-02,2019-02-01
SEBL,NASDAQ,Stock,USD,,
SEBLX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SEBNF,OTCGREY,Stock,USD,2009-12-03,2020-09-22
SEBOF,OTCGREY,Stock,USD,,
SEBYF,OTCMKTS,Stock,USD,2017-10-04,2020-09-22
SEBYY,PINK,Stock,USD,2018-02-16,2020-09-22
SEC,NYSE,Stock,USD,,
SECAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SECBX,NMFQS,Mutual Fund,USD,1993-10-19,2016-07-11
SECCF,PINK,Stock,USD,2007-07-27,2020-09-22
SECD,NASDAQ,Stock,USD,,
SECEX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SECI,OTCCE,Stock,USD,2017-10-06,2020-09-22
SECIX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SECM,NASDAQ,Stock,USD,,
SECMX,NMFQS,Mutual Fund,USD,2004-01-02,2017-10-27
SECO,NASDAQ,Stock,USD,2017-09-22,2020-09-22
SECPX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SECT,BATS,ETF,USD,2017-09-06,2020-09-22
SECTF,OTCGREY,Stock,USD,2020-04-29,2020-09-22
SECUX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SECVY,PINK,Stock,USD,2008-12-12,2020-09-22
SECYF,PINK,Stock,USD,2011-01-18,2020-09-22
SECYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SEDAX,NMFQS,Mutual Fund,USD,2006-01-03,2020-09-22
SEDEX,NMFQS,Mutual Fund,USD,2013-01-02,2017-06-30
SEDG,NASDAQ,Stock,USD,2015-03-26,2020-09-22
SEDIX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SEDKF,PINK,Stock,USD,2020-04-14,2020-09-22
SEDN,OTCGREY,Stock,USD,2017-10-06,2020-09-22
SEDO,PINK,Stock,USD,2018-11-09,2020-09-22
SEE,NYSE,Stock,USD,1987-12-30,2020-09-22
SEEAX,NMFQS,Mutual Fund,USD,2007-01-03,2019-05-20
SEEBX,NMFQS,Mutual Fund,USD,2017-12-21,2020-09-22
SEEC,NASDAQ,Stock,USD,,
SEECX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-22
SEED,NASDAQ,Stock,USD,2004-05-05,2020-09-22
SEEDX,NMFQS,Mutual Fund,USD,2013-01-02,2017-06-30
SEEFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SEEGX,NMFQS,Mutual Fund,USD,1993-01-04,2020-09-22
SEEHX,NMFQS,Mutual Fund,USD,2017-12-21,2020-09-22
SEEIX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
SEEK,PINK,Stock,USD,2017-09-27,2020-09-22
SEEK1,,Stock,USD,,
SEEKX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-22
SEEL,NASDAQ,Stock,USD,1999-04-19,2020-09-22
SEEMF,PINK,Stock,USD,2013-04-03,2020-09-22
SEEQ,,Stock,USD,,
SEER,NASDAQ,Stock,USD,,
SEF,NYSE ARCA,ETF,USD,2008-06-12,2020-09-22
SEFCF,OTCGREY,Stock,USD,,
SEFCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SEFIX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SEG,,Stock,USD,,
SEGI,PINK,Stock,USD,2017-09-22,2020-09-22
SEGIX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
SEGMX,NMFQS,Mutual Fund,USD,1990-01-12,2020-09-22
SEGN,OTCQB,Stock,USD,2015-05-20,2020-09-22
SEGPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SEGSF,OTCGREY,Stock,USD,2007-07-31,2020-09-22
SEGSX,NMFQS,Mutual Fund,USD,1990-01-02,2017-10-27
SEGSY,PINK,Stock,USD,2017-11-14,2020-09-22
SEGU,NASDAQ,Stock,USD,,
SEGXF,PINK,Stock,USD,2007-07-31,2020-09-22
SEGXX,NMFQS,Mutual Fund,USD,,
SEGYY,PINK,Stock,USD,2017-10-18,2020-09-22
SEH,NYSE,Stock,USD,2006-12-28,2013-10-17
SEHAX,NMFQS,Mutual Fund,USD,2018-04-26,2020-09-22
SEHCF,PINK,Stock,USD,,
SEHI,NASDAQ,Stock,USD,2017-09-29,2019-09-24
SEHKF,PINK,Stock,USD,2014-07-11,2020-09-22
SEHLF,OTCGREY,Stock,USD,,
SEIAX,NMFQS,Mutual Fund,USD,2012-01-03,2020-09-22
SEIBF,PINK,Stock,USD,,
SEIC,NASDAQ,Stock,USD,1990-03-26,2020-09-22
SEIGF,PINK,Stock,USD,2008-11-14,2020-09-22
SEIGY,OTCMKTS,Stock,USD,2018-01-03,2020-09-22
SEII,OTCQB,Stock,USD,2017-12-15,2020-09-22
SEIIX,NMFQS,Mutual Fund,USD,2008-01-02,2019-05-20
SEIL,PINK,Stock,USD,1997-04-17,2020-09-22
SEIMX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SEIPX,NMFQS,Mutual Fund,USD,1989-08-14,2016-07-22
SEIRX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
SEITX,NMFQS,Mutual Fund,USD,1990-01-31,2020-09-22
SEIWX,NMFQS,Mutual Fund,USD,,
SEIX,NYSE ARCA,ETF,USD,2019-04-25,2020-09-22
SEIXX,NMFQS,Mutual Fund,USD,,
SEIYX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
SEKAX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SEKBX,NMFQS,Mutual Fund,USD,2001-05-29,2016-07-22
SEKCX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SEKEF,PINK,Stock,USD,2009-05-14,2020-09-22
SEKEY,PINK,Stock,USD,2007-07-13,2020-09-22
SEKIX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
SEKRX,NMFQS,Mutual Fund,USD,2018-09-07,2020-09-22
SEKSX,NMFQS,Mutual Fund,USD,1991-01-02,2020-09-22
SEKTX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SEKZD,OTCMKTS,Stock,USD,2006-01-11,2018-06-07
SEKZF,OTCGREY,Stock,USD,2006-01-26,2020-09-22
SELA,NYSE,Stock,USD,,
SELAX,NMFQS,Mutual Fund,USD,2009-01-02,2017-11-17
SELB,NASDAQ,Stock,USD,2016-06-22,2020-09-22
SELB1,NASDAQ,Stock,USD,,
SELCX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-22
SELEX,NMFQS,Mutual Fund,USD,2009-01-02,2017-11-17
SELF,NASDAQ,Stock,USD,2008-06-24,2020-09-22
SELIX,NMFQS,Mutual Fund,USD,2009-01-02,2017-11-17
SELR,PINK,Stock,USD,2017-09-26,2020-09-22
SELRX,NMFQS,Mutual Fund,USD,2013-01-02,2017-11-17
SELSF,OTCCE,Stock,USD,2017-09-27,2020-09-22
SELSX,NMFQS,Mutual Fund,USD,2009-01-02,2017-11-17
SELUX,NMFQS,Mutual Fund,USD,2015-01-02,2017-11-17
SELXX,NMFQS,Mutual Fund,USD,,
SEM,NYSE,Stock,USD,2009-09-25,2020-09-22
SEM1,NYSE,Stock,USD,,
SEM2,,Stock,USD,,
SEMAX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SEMCX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SEMD,NASDAQ,Stock,USD,,
SEMDX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SEMF,NYSE ARCA,ETF,USD,2014-01-16,2014-09-26
SEMFF,PINK,Stock,USD,2007-07-13,2020-07-06
SEMFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-07-05
SEMG,NYSE,Stock,USD,2010-10-15,2019-12-05
SEMGX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SEMHF,OTCGREY,Stock,USD,2018-05-24,2020-09-22
SEMI,NASDAQ,Stock,USD,2016-01-04,2016-12-05
SEMI1,,Stock,USD,,
SEMIQ,,Stock,USD,,
SEMIX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SEMJF,OTCGREY,Stock,USD,,
SEMMX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SEMNX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
SEMOX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SEMPX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SEMRX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SEMSX,NMFQS,Mutual Fund,USD,2006-03-01,2016-07-22
SEMTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SEMUF,PINK,Stock,USD,2007-07-19,2020-09-22
SEMVX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
SEMX,NASDAQ,Stock,USD,,
SEN,,Stock,USD,,
SENAX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-22
SENCX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SEND,NYSE,Stock,USD,2017-11-15,2019-02-26
SENEA,NASDAQ,Stock,USD,1998-06-03,2020-09-22
SENEB,NASDAQ,Stock,USD,1990-03-26,2020-09-22
SENEM,PINK,Stock,USD,2010-09-07,2020-09-22
SENFF,OTCMKTS,Stock,USD,2018-03-01,2020-09-22
SENGQ,NASDAQ,Stock,USD,,
SENI,PINK,Stock,USD,2004-07-27,2017-07-14
SENJX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
SENO,NASDAQ,Stock,USD,,
SENR,OTCQB,Stock,USD,2007-07-27,2020-09-22
SENS,NYSE MKT,Stock,USD,2016-03-17,2020-09-22
SENTX,NMFQS,Mutual Fund,USD,1998-09-29,2015-09-14
SENY,PINK,Stock,USD,2010-06-03,2020-09-22
SENYD,PINK,Stock,USD,2010-06-03,2018-06-12
SENYX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
SEOAY,PINK,Stock,USD,2007-12-31,2020-09-22
SEOFX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-05
SEOJF,PINK,Stock,USD,2017-10-24,2020-09-22
SEOTF,PINK,Stock,USD,2017-11-01,2020-09-22
SEOVF,OTCQB,Stock,USD,2007-02-21,2020-09-22
SEOXX,NMFQS,Mutual Fund,USD,,
SEP,NYSE,Stock,USD,2007-07-26,2018-12-14
SEPAX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
SEPCX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SEPGF,PINK,Stock,USD,2018-06-20,2020-09-22
SEPGY,PINK,Stock,USD,2010-12-27,2020-09-22
SEPI,OTCMKTS,Stock,USD,2017-09-25,2020-09-22
SEPIX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SEPJF,PINK,Stock,USD,2007-08-24,2020-09-22
SEPJY,PINK,Stock,USD,2011-09-21,2020-09-22
SEPKX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
SEPOF,OTCGREY,Stock,USD,2007-07-19,2020-09-22
SEPR,NASDAQ,Stock,USD,,
SEPXX,NMFQS,Mutual Fund,USD,,
SEPZ,BATS,ETF,USD,2020-09-01,2020-09-22
SEQAX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SEQBX,NMFQS,Mutual Fund,USD,1993-10-19,2016-07-11
SEQFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SEQIF,PINK,Stock,USD,,
SEQPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SEQTX,NMFQS,Mutual Fund,USD,,
SEQU1,,Stock,USD,,
SEQUX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SERA,NASDAQ,Stock,USD,,
SERAX,NMFQS,Mutual Fund,USD,2002-01-02,2019-12-23
SERBX,NMFQS,Mutual Fund,USD,2001-03-19,2016-07-22
SERCX,NMFQS,Mutual Fund,USD,2002-01-02,2019-12-23
SERKF,PINK,Stock,USD,2019-10-25,2020-09-22
SERNF,OTCGREY,Stock,USD,,
SERNX,NMFQS,Mutual Fund,USD,2006-01-03,2019-12-23
SERO,NASDAQ,Stock,USD,,
SERTX,NMFQS,Mutual Fund,USD,2017-06-12,2019-12-23
SERTY,PINK,Stock,USD,,
SERV,NYSE,Stock,USD,2014-06-26,2020-09-22
SERV1,NASDAQ,Stock,USD,,
SERV2,NASDAQ,Stock,USD,,
SERZX,NMFQS,Mutual Fund,USD,2015-01-02,2019-12-23
SES,NASDAQ,Stock,USD,2005-06-06,2020-05-15
SESGX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
SESI,PINK,Stock,USD,2006-08-21,2020-09-22
SESIX,NMFQS,Mutual Fund,USD,1990-01-02,2019-07-30
SESLX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SESMF,PINK,Stock,USD,2017-10-18,2020-09-22
SESN,NASDAQ,Stock,USD,2014-02-06,2020-09-22
SESPX,NMFQS,Mutual Fund,USD,2006-01-03,2017-12-28
SESVX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-22
SETAX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SETMX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SETO,PINK,Stock,USD,2017-09-29,2020-09-22
SETUF,OTCGREY,Stock,USD,,
SETXX,NMFQS,Mutual Fund,USD,,
SETY,OTCMKTS,Stock,USD,2017-10-09,2020-09-22
SETYX,NMFQS,Mutual Fund,USD,2016-01-04,2018-04-26
SEUBX,NMFQS,Mutual Fund,USD,1993-10-19,2016-07-11
SEUIX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SEUPX,NMFQS,Mutual Fund,USD,2015-05-01,2020-09-22
SEV,NASDAQ,Stock,USD,1992-03-19,2017-10-06
SEVA,PINK,Stock,USD,2017-09-27,2020-09-22
SEVAP,PINK,Stock,USD,2014-09-30,2017-09-27
SEVAX,NMFQS,Mutual Fund,USD,1997-04-30,2020-09-22
SEVIE,,Stock,USD,,
SEVIX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
SEVM,OTCGREY,Stock,USD,2007-03-12,2020-09-22
SEVN,NASDAQ,Stock,USD,,
SEVPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SEVSX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
SEVT,OTCMKTS,Stock,USD,2017-09-29,2020-09-22
SEVTX,NMFQS,Mutual Fund,USD,,
SEWIX,NMFQS,Mutual Fund,USD,2012-01-03,2020-09-22
SEWY,,Stock,USD,,
SEXHF,PINK,Stock,USD,2007-07-27,2020-09-22
SEYE,PINK,Stock,USD,1997-09-11,2020-09-22
SEYMF,OTCGREY,Stock,USD,2007-11-15,2020-09-22
SEZNL,OTCGREY,Stock,USD,2020-06-12,2020-09-22
SF,NYSE,Stock,USD,1983-07-19,2020-09-22
SF-P-A,NYSE,Stock,USD,2016-07-12,2020-09-22
SF-P-B,NYSE,Stock,USD,2019-02-22,2019-03-08
SF-P-B,PINK,Stock,USD,2019-03-11,2020-09-22
SF-P-C,NYSE,Stock,USD,2020-05-13,2020-09-22
SFA,NYSE,Stock,USD,,
SFAADX,NMFQS,Mutual Fund,USD,,
SFAAEX,NMFQS,Mutual Fund,USD,,
SFAAFX,NMFQS,Mutual Fund,USD,,
SFAAIX,NMFQS,Mutual Fund,USD,,
SFAAJX,NMFQS,Mutual Fund,USD,,
SFAAKX,NMFQS,Mutual Fund,USD,,
SFAAX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SFAFX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SFAM,NASDAQ,Stock,USD,,
SFB,NYSE,Stock,USD,2017-10-17,2020-09-22
SFBAX,NMFQS,Mutual Fund,USD,2001-01-02,2019-02-01
SFBBX,NMFQS,Mutual Fund,USD,2001-01-02,2019-02-01
SFBC,NASDAQ,Stock,USD,2008-01-09,2020-09-22
SFBC1,NASDAQ,Stock,USD,,
SFBDX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SFBE,PINK,Stock,USD,2007-08-10,2020-09-22
SFBI,PINK,Stock,USD,2004-12-31,2020-09-22
SFBI1,NASDAQ,Stock,USD,,
SFBIX,NMFQS,Mutual Fund,USD,2002-01-02,2019-02-01
SFBK,PINK,Stock,USD,2007-07-17,2020-09-22
SFBPX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SFBQF,PINK,Stock,USD,2020-03-19,2020-09-22
SFBR,PINK,Stock,USD,2017-09-26,2018-08-03
SFBS,NASDAQ,Stock,USD,2014-05-14,2020-09-22
SFBTF,OTCGREY,Stock,USD,2016-05-17,2020-09-22
SFC,NYSE,Stock,USD,,
SFCCX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
SFCEF,OTCGREY,Stock,USD,,
SFCIX,NMFQS,Mutual Fund,USD,1993-01-04,2020-09-22
SFCNX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SFCWX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SFD,NYSE,Stock,USD,,
SFDIX,NMFQS,Mutual Fund,USD,2013-12-23,2015-11-25
SFDL,PINK,Stock,USD,2003-10-09,2020-09-22
SFDMY,PINK,Stock,USD,2014-09-09,2020-09-22
SFDPF,PINK,Stock,USD,2007-07-16,2020-09-22
SFDWF,OTCGREY,Stock,USD,,
SFDYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SFE,NYSE,Stock,USD,1987-12-30,2020-09-22
SFECF,OTCGREY,Stock,USD,2018-10-31,2018-11-05
SFECX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
SFED,NASDAQ,Stock,USD,,
SFEF,PINK,Stock,USD,1993-11-01,2020-09-22
SFEG,OTCCE,Stock,USD,2016-01-04,2020-09-22
SFEIX,NMFQS,Mutual Fund,USD,2003-01-02,2019-02-01
SFENX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
SFEOX,NMFQS,Mutual Fund,USD,2004-10-11,2016-01-29
SFEPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SFET,NASDAQ,Stock,USD,2018-08-07,2020-09-22
SFEXD,OTCBB,Stock,USD,2013-10-01,2017-08-28
SFEXX,NMFQS,Mutual Fund,USD,,
SFFAX,NMFQS,Mutual Fund,USD,2001-01-02,2018-12-13
SFFB,NASDAQ,Stock,USD,,
SFFBX,NMFQS,Mutual Fund,USD,2001-01-02,2018-12-13
SFFC,NASDAQ,Stock,USD,,
SFFFF,PINK,Stock,USD,2017-09-22,2020-09-22
SFFFX,NMFQS,Mutual Fund,USD,2003-01-02,2018-12-13
SFFLY,OTCGREY,Stock,USD,2020-05-29,2020-09-22
SFFPQ,,Stock,USD,,
SFFRF,PINK,Stock,USD,,
SFFS,NASDAQ,Stock,USD,,
SFFUF,OTCGREY,Stock,USD,,
SFFYF,PINK,Stock,USD,2018-10-11,2020-09-22
SFG,NYSE,Stock,USD,1999-04-16,2016-03-15
SFGAPX,NMFQS,Mutual Fund,USD,,
SFGAQX,NMFQS,Mutual Fund,USD,,
SFGARX,NMFQS,Mutual Fund,USD,,
SFGAUX,NMFQS,Mutual Fund,USD,,
SFGAVX,NMFQS,Mutual Fund,USD,,
SFGAWX,NMFQS,Mutual Fund,USD,,
SFGCX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
SFGH,NASDAQ,Stock,USD,,
SFGIX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SFGLF,OTCMKTS,Stock,USD,2017-10-06,2019-03-04
SFHFX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SFHI,PINK,Stock,USD,2014-10-06,2020-09-22
SFHIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
